Student_ID,Gender,Study_Hours,Family_Income,Attendance,Test_Score,Extra_Activities,Internet_Access,Parental_Education,School_Type,Health_Status,Part_Time_Job
4525,Female,13.0,High,94,30.0,None,No,High School,Government,Good,No
4526,Female,7.0,Low,73,55.0,Sports,Yes,Bachelor,Government,Good,Yes
4527,Female,5.0,High,53,75.0,Music,No,High School,Government,Excellent,No
4528,Male,10.0,Low,64,70.0,None,Yes,High School,Government,Good,Yes
4529,Male,3.0,Medium,81,44.0,Music,Yes,PhD,Government,Average,No
4530,Female,7.0,Low,73,32.0,Sports,Yes,PhD,Private,Poor,Yes
4531,Other,4.0,Medium,72,95.0,Debate,No,Bachelor,Private,Average,Yes
4532,Female,9.0,Low,74,50.0,None,No,Bachelor,Government,Average,No
4533,Male,11.0,Medium,98,4.0,Music,Yes,Master,Private,Average,Yes
4534,Male,16.0,High,75,,Sports,No,PhD,Private,Excellent,No
4535,Male,,Medium,70,4.0,Sports,No,PhD,Government,Average,Yes
4536,Other,10.0,Medium,55,55.0,Debate,No,Bachelor,Private,Average,No
4537,Other,19.0,Low,71,80.0,None,Yes,High School,Government,Excellent,Yes
4538,Other,11.0,High,94,70.0,Debate,No,Master,Government,Average,No
4539,Female,11.0,Low,88,88.0,Sports,Yes,High School,Government,Excellent,No
4540,Male,16.0,Medium,86,24.0,Debate,No,PhD,Private,Poor,No
4541,Female,19.0,,60,66.0,None,No,Bachelor,Government,Average,No
4542,Female,4.0,Medium,86,51.0,Sports,No,Master,Private,Poor,Yes
4543,Other,16.0,Medium,79,35.0,Music,No,Master,Private,Good,Yes
4544,Female,4.0,Low,80,91.0,Sports,Yes,PhD,Private,Good,No
4545,Other,12.0,Low,82,22.0,Debate,Yes,Master,Private,Poor,No
4546,Other,13.0,Low,94,7.0,Debate,No,Bachelor,Government,Excellent,Yes
4547,Male,7.0,High,61,30.0,Debate,No,PhD,Private,Poor,Yes
4548,Male,13.0,Medium,76,62.0,Debate,Yes,Bachelor,Private,Good,Yes
4549,Female,5.0,High,63,20.0,Sports,No,Bachelor,Private,Average,No
4550,Female,,Medium,50,98.0,None,No,PhD,Government,Average,No
4551,Male,9.0,,94,49.0,Sports,No,Master,Private,Poor,No
4552,Female,16.0,Medium,99,28.0,None,Yes,PhD,Private,Good,No
4553,Male,5.0,Medium,98,59.0,Sports,Yes,Bachelor,Private,Average,Yes
4554,Male,2.0,High,57,66.0,Sports,No,Bachelor,Private,Poor,No
4555,Other,18.0,Low,57,,None,No,High School,Private,Good,Yes
4556,Male,18.0,Medium,89,88.0,Debate,No,Bachelor,Government,Excellent,Yes
4557,Male,2.0,Low,78,1.0,None,No,Bachelor,Government,Excellent,Yes
4558,Other,2.0,High,75,97.0,None,No,Bachelor,Government,Excellent,Yes
4559,Other,4.0,Medium,75,14.0,Music,No,PhD,Government,Good,Yes
4560,Other,5.0,Medium,98,38.0,Music,No,Bachelor,Government,Poor,Yes
4561,Other,5.0,Medium,69,39.0,Debate,No,PhD,Private,Poor,Yes
4562,Male,12.0,Medium,93,46.0,Music,Yes,PhD,Private,Good,Yes
4563,Male,18.0,Low,92,,Sports,No,High School,Government,Average,Yes
4564,Male,4.0,High,98,51.0,Music,Yes,Bachelor,Private,Good,No
4565,Male,0.0,High,56,87.0,None,Yes,Bachelor,Government,Average,Yes
4566,Male,16.0,,81,5.0,Sports,No,Bachelor,Private,Good,No
4567,Male,1.0,,91,69.0,None,No,Bachelor,Private,Excellent,No
4568,Other,,High,98,47.0,Sports,No,Master,Government,Average,No
4569,Male,17.0,Low,67,57.0,None,No,Bachelor,Private,Good,Yes
4570,Other,6.0,Low,71,100.0,Sports,Yes,High School,Government,Poor,No
4571,Other,,Low,78,89.0,Debate,No,PhD,Private,Good,No
4572,Male,18.0,Low,81,2.0,None,No,Master,Private,Poor,No
4573,Other,15.0,Medium,98,95.0,None,No,Bachelor,Government,Average,No
4574,Male,11.0,Low,69,45.0,Sports,Yes,High School,Government,Average,No
4575,Female,18.0,Medium,80,17.0,None,No,Bachelor,Government,Excellent,No
4576,Other,18.0,High,92,55.0,Debate,Yes,Master,Private,Good,Yes
4577,Female,19.0,High,90,91.0,None,No,Master,Private,Poor,No
4578,Other,14.0,Low,57,32.0,Debate,Yes,High School,Private,Poor,No
4579,Male,8.0,,92,16.0,Music,Yes,PhD,Private,Excellent,No
4580,Male,7.0,Medium,85,31.0,Music,No,High School,Government,Average,No
4581,Male,18.0,Medium,100,75.0,Music,Yes,Master,Government,Good,No
4582,Male,6.0,,57,,Debate,No,Bachelor,Government,Poor,No
4583,Other,18.0,Low,58,84.0,Debate,Yes,Master,Private,Poor,Yes
4584,Male,11.0,High,63,1.0,Sports,No,Bachelor,Private,Good,Yes
4585,Female,2.0,Medium,95,25.0,None,No,High School,Government,Poor,Yes
4586,Other,3.0,High,82,38.0,Debate,Yes,Master,Government,Excellent,Yes
4587,Female,1.0,Low,64,62.0,Sports,No,Bachelor,Private,Average,No
4588,Male,6.0,Low,79,16.0,Music,Yes,PhD,Government,Average,Yes
4589,Male,2.0,Low,79,99.0,None,Yes,PhD,Government,Excellent,Yes
4590,Male,0.0,Medium,89,33.0,Debate,No,PhD,Private,Good,No
4591,Other,11.0,High,80,18.0,Sports,Yes,Bachelor,Government,Poor,Yes
4592,Female,18.0,Medium,54,61.0,Sports,Yes,Master,Government,Excellent,No
4593,Male,19.0,Low,68,31.0,Debate,No,Master,Private,Average,No
4594,Male,16.0,Medium,97,49.0,Music,No,Bachelor,Private,Excellent,No
4595,Male,17.0,Low,91,85.0,Sports,Yes,Bachelor,Private,Excellent,No
4596,Other,2.0,High,60,44.0,Debate,No,High School,Private,Poor,Yes
4597,Other,12.0,Low,86,53.0,Debate,Yes,Bachelor,Government,Average,Yes
4598,Male,4.0,High,59,81.0,Sports,No,Master,Government,Average,No
4599,Female,18.0,High,97,87.0,None,Yes,Master,Government,Average,No
4600,Male,18.0,Low,85,0.0,None,No,Bachelor,Government,Poor,Yes
4601,Other,,High,82,65.0,None,No,Bachelor,Private,Average,No
4602,Male,19.0,High,73,39.0,Sports,Yes,Bachelor,Government,Good,No
4603,Female,15.0,Low,64,23.0,Sports,No,High School,Government,Good,No
4604,Other,4.0,Low,78,51.0,Debate,No,Master,Government,Poor,Yes
4605,Female,3.0,Low,88,1.0,Debate,No,Master,Government,Average,No
4606,Female,15.0,Medium,76,60.0,Debate,Yes,PhD,Government,Good,No
4607,Male,13.0,Low,69,26.0,Music,Yes,Bachelor,Government,Good,No
4608,Other,12.0,Low,85,65.0,Music,Yes,High School,Private,Average,Yes
4609,Other,19.0,High,63,86.0,None,No,PhD,Government,Poor,No
4610,Other,7.0,High,86,32.0,Debate,No,High School,Private,Excellent,Yes
4611,Female,17.0,High,98,33.0,Sports,No,Bachelor,Private,Poor,No
4612,Other,4.0,Medium,85,61.0,Debate,No,Master,Private,Excellent,No
4613,Female,,Medium,86,31.0,Debate,No,High School,Government,Poor,No
4614,Other,5.0,Low,73,2.0,None,No,Bachelor,Private,Excellent,No
4615,Male,19.0,High,98,54.0,Music,No,PhD,Private,Poor,No
4616,Female,16.0,High,92,26.0,Debate,No,Master,Government,Average,Yes
4617,Male,15.0,High,85,75.0,Sports,No,Master,Government,Excellent,Yes
4618,Male,,Medium,78,7.0,None,Yes,Bachelor,Government,Poor,No
4619,Male,19.0,Low,64,19.0,Music,No,Master,Private,Average,No
4620,Male,2.0,Medium,88,51.0,Debate,No,High School,Government,Average,No
4621,Female,0.0,High,54,16.0,Music,No,Master,Private,Average,Yes
4622,Other,4.0,Medium,95,32.0,Sports,Yes,High School,Private,Poor,Yes
4623,Female,,Low,82,54.0,Sports,No,PhD,Private,Poor,Yes
4624,Male,15.0,Low,88,74.0,Debate,Yes,High School,Government,Excellent,Yes
4625,Male,15.0,High,94,72.0,None,Yes,Bachelor,Private,Excellent,Yes
4626,Other,3.0,Medium,94,97.0,None,No,Bachelor,Private,Average,No
4627,Male,2.0,High,50,70.0,None,No,Master,Government,Excellent,Yes
4628,Female,11.0,High,96,15.0,None,Yes,High School,Government,Average,No
4629,Female,16.0,Low,83,,None,No,PhD,Private,Average,No
4630,Female,11.0,High,89,78.0,Debate,No,High School,Government,Average,No
4631,Female,9.0,High,57,63.0,Music,No,High School,Private,Average,Yes
4632,Male,1.0,Low,73,87.0,Sports,No,High School,Private,Good,No
4633,Other,9.0,Medium,95,100.0,Debate,No,High School,Government,Average,No
4634,Female,1.0,Medium,72,39.0,Sports,No,Master,Government,Average,No
4635,Male,16.0,Medium,85,57.0,Debate,Yes,High School,Government,Good,Yes
4636,Female,4.0,Low,62,82.0,Debate,No,PhD,Private,Good,No
4637,Other,1.0,High,86,22.0,Sports,Yes,Bachelor,Private,Excellent,Yes
4638,Male,13.0,Medium,95,94.0,Debate,No,Bachelor,Private,Excellent,Yes
4639,Female,9.0,Low,67,93.0,Debate,Yes,High School,Government,Average,Yes
4640,Other,14.0,,59,,Debate,No,Master,Government,Average,Yes
4641,Male,4.0,Medium,53,58.0,Debate,No,Bachelor,Government,Poor,No
4642,Male,13.0,Medium,56,58.0,Debate,No,Master,Government,Good,No
4643,Female,17.0,High,85,2.0,None,Yes,Bachelor,Government,Average,Yes
4644,Male,12.0,Low,71,29.0,Debate,Yes,High School,Private,Good,Yes
4645,Male,12.0,Medium,92,9.0,Debate,Yes,Bachelor,Government,Average,No
4646,Female,2.0,Medium,92,97.0,Debate,No,PhD,Private,Excellent,No
4647,Female,3.0,,61,12.0,Music,Yes,High School,Private,Poor,No
4648,Male,4.0,Low,73,38.0,Debate,No,High School,Private,Good,Yes
4649,Female,9.0,Low,96,76.0,Debate,Yes,PhD,Private,Poor,Yes
4650,Female,1.0,Low,86,63.0,Music,Yes,High School,Government,Average,No
4651,Male,8.0,Low,57,24.0,Music,Yes,Bachelor,Government,Good,No
4652,Female,8.0,High,69,40.0,Sports,No,PhD,Government,Excellent,No
4653,Other,9.0,Low,92,97.0,Sports,Yes,Master,Government,Poor,Yes
4654,Male,11.0,Medium,67,39.0,Sports,Yes,PhD,Private,Average,Yes
4655,Male,14.0,High,74,61.0,Sports,No,Bachelor,Government,Excellent,No
4656,Other,2.0,Medium,99,39.0,Music,Yes,Master,Private,Poor,No
4657,Female,8.0,High,72,33.0,Sports,No,High School,Private,Excellent,No
4658,Female,6.0,Low,87,78.0,Debate,Yes,Master,Government,Excellent,Yes
4659,Female,15.0,High,67,2.0,Music,Yes,PhD,Private,Poor,No
4660,Male,3.0,Medium,100,51.0,None,No,High School,Private,Excellent,Yes
4661,Female,13.0,High,95,45.0,Debate,Yes,PhD,Private,Average,Yes
4662,Female,4.0,High,60,85.0,None,Yes,PhD,Government,Average,No
4663,Male,,Low,88,97.0,Sports,Yes,PhD,Government,Excellent,No
4664,Male,19.0,Medium,63,68.0,Sports,No,PhD,Government,Good,No
4665,Female,,High,97,40.0,Debate,No,Bachelor,Government,Poor,No
4666,Other,12.0,Medium,71,85.0,Sports,No,Master,Private,Good,Yes
4667,Male,13.0,High,94,,Sports,Yes,PhD,Private,Average,Yes
4668,Other,4.0,Medium,87,28.0,Sports,No,Master,Private,Average,Yes
4669,Other,18.0,Medium,64,7.0,Sports,No,Master,Government,Poor,No
4670,Male,16.0,Medium,54,97.0,None,No,Bachelor,Government,Average,No
4671,Other,0.0,Low,98,3.0,Debate,No,PhD,Government,Poor,No
4672,Female,18.0,Low,54,24.0,Sports,Yes,PhD,Government,Good,No
4673,Other,10.0,Medium,99,49.0,None,Yes,Master,Government,Poor,No
4674,Female,9.0,Medium,91,22.0,Music,No,PhD,Private,Average,Yes
4675,Male,3.0,Low,68,24.0,Debate,Yes,High School,Government,Good,No
4676,Female,16.0,High,83,97.0,Debate,Yes,Bachelor,Private,Good,Yes
4677,Male,16.0,Medium,65,69.0,Music,No,High School,Government,Poor,No
4678,Other,15.0,Medium,70,97.0,Sports,Yes,High School,Government,Good,Yes
4679,Male,18.0,Low,94,20.0,Debate,No,Bachelor,Government,Excellent,Yes
4680,Female,19.0,High,81,93.0,Music,No,PhD,Government,Poor,No
4681,Male,13.0,,68,55.0,Music,Yes,PhD,Government,Good,Yes
4682,Other,15.0,Medium,73,2.0,None,No,High School,Government,Average,No
4683,Other,1.0,Medium,84,78.0,Music,Yes,PhD,Private,Excellent,Yes
4684,Female,7.0,Medium,67,20.0,Debate,No,PhD,Government,Excellent,No
4685,Female,5.0,Low,63,82.0,Music,No,PhD,Private,Excellent,Yes
4686,Male,9.0,High,71,82.0,Music,No,Master,Government,Average,Yes
4687,Female,1.0,High,88,48.0,Music,No,High School,Private,Excellent,Yes
4688,Male,18.0,Medium,79,45.0,Debate,No,Master,Government,Excellent,Yes
4689,Female,3.0,High,61,97.0,Music,Yes,PhD,Government,Excellent,Yes
4690,Other,5.0,,98,77.0,None,No,Bachelor,Government,Average,No
4691,Other,12.0,High,61,67.0,Debate,Yes,PhD,Private,Good,Yes
4692,Female,0.0,Medium,79,30.0,None,No,High School,Government,Average,No
4693,Male,4.0,High,52,45.0,None,Yes,High School,Government,Average,Yes
4694,Other,6.0,High,89,74.0,Debate,No,Master,Private,Average,Yes
4695,Male,13.0,Medium,81,43.0,Music,Yes,High School,Government,Good,No
4696,Other,18.0,Low,76,44.0,Sports,No,PhD,Government,Good,No
4697,Female,10.0,Low,77,74.0,Debate,No,Master,Government,Average,No
4698,Female,17.0,Low,67,48.0,Music,Yes,PhD,Government,Average,No
4699,Female,,Low,74,3.0,Debate,Yes,PhD,Private,Average,Yes
4700,Other,5.0,High,64,79.0,Music,No,High School,Private,Good,Yes
4701,Female,5.0,Medium,100,56.0,Music,Yes,Bachelor,Government,Average,Yes
4702,Female,6.0,Low,94,55.0,Sports,No,Master,Government,Poor,No
4703,Female,16.0,Medium,97,37.0,Debate,Yes,PhD,Government,Excellent,No
4704,Male,18.0,Low,76,5.0,Debate,No,High School,Private,Average,Yes
4705,Female,,High,64,81.0,Debate,Yes,High School,Private,Poor,Yes
4706,Male,6.0,Medium,79,88.0,None,Yes,Master,Government,Good,No
4707,Male,5.0,Low,60,23.0,Debate,No,PhD,Private,Good,Yes
4708,Other,16.0,High,94,51.0,None,No,High School,Government,Poor,Yes
4709,Female,,High,63,38.0,None,Yes,High School,Private,Good,No
4710,Other,11.0,High,94,72.0,Music,No,Master,Government,Poor,No
4711,Female,,,77,36.0,None,No,PhD,Private,Excellent,No
4712,Male,11.0,Medium,57,,Debate,No,Master,Government,Poor,No
4713,Other,,Low,60,33.0,Sports,Yes,Bachelor,Private,Average,Yes
4714,Male,14.0,High,63,39.0,Debate,Yes,Bachelor,Private,Average,Yes
4715,Female,15.0,High,100,39.0,Music,Yes,Master,Private,Excellent,No
4716,Other,0.0,Low,96,36.0,Music,No,High School,Government,Good,Yes
4717,Female,10.0,Medium,71,91.0,None,Yes,Master,Private,Average,Yes
4718,Other,0.0,Low,74,49.0,Music,Yes,High School,Government,Good,Yes
4719,Female,12.0,Medium,59,10.0,Music,No,Bachelor,Private,Excellent,Yes
4720,Male,19.0,Medium,85,77.0,None,Yes,PhD,Government,Good,Yes
4721,Male,16.0,Low,88,58.0,None,No,Master,Private,Excellent,No
4722,Other,15.0,,73,25.0,Music,Yes,PhD,Government,Good,No
4723,Female,16.0,Medium,55,59.0,Debate,Yes,Master,Government,Good,No
4724,Female,13.0,High,82,7.0,Debate,Yes,Bachelor,Government,Poor,No
4725,Male,4.0,High,71,,None,Yes,Master,Private,Poor,No
4726,Other,12.0,High,69,83.0,Music,No,Master,Private,Average,Yes
4727,Female,17.0,High,60,59.0,Music,Yes,Master,Private,Excellent,No
4728,Female,6.0,Medium,100,88.0,Debate,Yes,PhD,Government,Excellent,No
4729,Male,16.0,Medium,84,9.0,None,Yes,Master,Private,Excellent,Yes
4730,Female,10.0,High,84,62.0,Music,Yes,Bachelor,Private,Good,Yes
4731,Male,16.0,Low,50,60.0,Music,Yes,High School,Private,Poor,Yes
4732,Other,,High,91,74.0,Sports,Yes,Bachelor,Government,Poor,Yes
4733,Female,5.0,Low,75,25.0,Sports,Yes,Bachelor,Government,Excellent,Yes
4734,Female,19.0,Low,63,22.0,None,Yes,Master,Government,Poor,No
4735,Male,17.0,High,98,62.0,Sports,Yes,Bachelor,Private,Good,No
4736,Male,9.0,Low,51,18.0,Sports,No,Master,Private,Poor,Yes
4737,Female,0.0,Low,95,17.0,Music,Yes,Master,Private,Average,Yes
4738,Male,0.0,High,54,49.0,Music,No,High School,Government,Excellent,No
4739,Male,14.0,Medium,88,18.0,None,Yes,Bachelor,Private,Excellent,Yes
4740,Other,5.0,Low,64,14.0,None,Yes,Bachelor,Government,Good,No
4741,Male,6.0,High,70,15.0,None,No,Master,Government,Average,No
4742,Female,9.0,Medium,78,19.0,Music,No,Master,Private,Poor,Yes
4743,Male,3.0,Medium,100,18.0,Music,No,High School,Private,Good,Yes
4744,Female,13.0,Medium,70,74.0,Sports,No,PhD,Government,Poor,No
4745,Female,7.0,Medium,87,70.0,Debate,No,Master,Private,Poor,No
4746,Male,0.0,Medium,85,18.0,Music,No,High School,Government,Poor,No
4747,Female,1.0,Low,63,87.0,None,Yes,Master,Government,Excellent,Yes
4748,Other,18.0,Medium,82,30.0,None,Yes,Master,Private,Excellent,No
4749,Other,9.0,Low,72,51.0,Music,Yes,Master,Government,Average,Yes
4750,Female,3.0,High,57,47.0,Debate,Yes,PhD,Private,Good,Yes
4751,Other,16.0,High,69,7.0,Debate,No,PhD,Private,Excellent,Yes
4752,Male,15.0,High,87,49.0,None,Yes,Master,Private,Good,Yes
4753,Male,4.0,Medium,96,60.0,None,Yes,Bachelor,Government,Good,Yes
4754,Male,9.0,High,87,87.0,None,Yes,High School,Government,Good,No
4755,Female,10.0,Low,96,7.0,Debate,No,Bachelor,Private,Average,Yes
4756,Male,0.0,Low,50,12.0,None,No,Bachelor,Private,Good,No
4757,Male,12.0,,91,73.0,None,Yes,High School,Government,Average,Yes
4758,Female,19.0,Medium,53,18.0,Sports,Yes,Master,Government,Good,No
4759,Other,1.0,High,63,49.0,Music,Yes,PhD,Private,Excellent,Yes
4760,Male,0.0,Medium,71,22.0,None,Yes,Master,Private,Average,Yes
4761,Female,13.0,Medium,61,56.0,Sports,Yes,PhD,Private,Excellent,No
4762,Other,11.0,High,74,96.0,Sports,No,Master,Government,Excellent,Yes
4763,Other,10.0,Medium,97,29.0,Debate,No,High School,Private,Poor,No
4764,Other,0.0,Low,56,93.0,Debate,Yes,Bachelor,Government,Poor,Yes
4765,Male,13.0,Medium,56,28.0,Sports,No,Bachelor,Government,Excellent,Yes
4766,Other,7.0,High,88,100.0,None,Yes,Bachelor,Government,Average,No
4767,Other,17.0,Low,55,60.0,None,No,Bachelor,Government,Average,No
4768,Other,4.0,High,68,34.0,Debate,No,High School,Government,Average,No
4769,Male,2.0,High,96,8.0,Debate,No,Bachelor,Private,Average,No
4770,Female,5.0,,72,71.0,Debate,Yes,PhD,Government,Excellent,No
4771,Other,4.0,High,59,24.0,Sports,No,High School,Government,Good,Yes
4772,Female,1.0,Low,93,63.0,Sports,Yes,Bachelor,Private,Good,No
4773,Other,2.0,Low,57,36.0,Music,Yes,PhD,Private,Excellent,Yes
4774,Other,3.0,Low,85,37.0,None,No,High School,Government,Poor,No
4775,Male,0.0,Low,56,7.0,Debate,Yes,Bachelor,Private,Poor,No
4776,Other,15.0,Medium,52,89.0,Sports,No,Bachelor,Government,Good,Yes
4777,Other,18.0,High,57,74.0,Debate,Yes,Bachelor,Government,Average,Yes
4778,Female,7.0,Medium,62,39.0,Music,No,High School,Private,Average,No
4779,Male,1.0,Low,80,22.0,None,No,High School,Private,Average,Yes
4780,Female,2.0,Medium,62,95.0,None,Yes,Bachelor,Government,Excellent,Yes
4781,Female,13.0,High,75,44.0,Music,No,Master,Private,Good,No
4782,Female,6.0,High,97,0.0,None,No,High School,Private,Excellent,No
4783,Female,12.0,Medium,97,48.0,None,No,PhD,Government,Good,No
4784,Male,6.0,High,51,8.0,Music,Yes,PhD,Government,Excellent,Yes
4785,Other,15.0,Low,52,39.0,Music,No,Master,Private,Poor,No
4786,Male,2.0,Medium,64,27.0,Music,No,PhD,Government,Excellent,No
4787,Other,4.0,High,98,96.0,Debate,No,PhD,Private,Poor,Yes
4788,Other,2.0,Low,51,95.0,None,Yes,PhD,Government,Excellent,No
4789,Female,14.0,Medium,66,7.0,Music,Yes,High School,Private,Poor,Yes
4790,Other,19.0,High,87,36.0,Sports,Yes,PhD,Private,Excellent,No
4791,Male,10.0,High,60,81.0,Debate,Yes,Master,Government,Good,No
4792,Other,17.0,Low,54,70.0,Debate,Yes,Bachelor,Government,Good,No
4793,Male,4.0,High,55,17.0,None,No,High School,Government,Good,No
4794,Male,12.0,Medium,52,75.0,None,No,High School,Government,Average,No
4795,Male,0.0,Low,72,67.0,Music,Yes,Master,Government,Excellent,No
4796,Other,13.0,Medium,81,,Music,No,Bachelor,Government,Poor,No
4797,Female,8.0,Low,53,74.0,Debate,No,High School,Private,Poor,No
4798,Male,8.0,,96,79.0,Sports,Yes,Bachelor,Private,Poor,Yes
4799,Female,3.0,Low,78,43.0,Debate,Yes,High School,Private,Average,Yes
4800,Male,1.0,Low,66,77.0,Music,No,Master,Government,Good,Yes
4801,Other,15.0,Medium,80,15.0,Music,Yes,Bachelor,Private,Poor,No
4802,Male,4.0,High,84,51.0,None,Yes,Master,Government,Excellent,No
4803,Other,19.0,,97,52.0,Sports,Yes,Bachelor,Government,Excellent,No
4804,Other,17.0,Medium,70,85.0,Sports,No,High School,Private,Poor,No
4805,Other,1.0,High,72,17.0,None,Yes,High School,Government,Average,No
4806,Other,13.0,Low,97,39.0,Sports,No,PhD,Private,Poor,No
4807,Female,14.0,Medium,80,60.0,Music,No,PhD,Private,Average,Yes
4808,Other,9.0,Low,50,24.0,Sports,No,Master,Government,Excellent,No
4809,Male,,High,60,34.0,Sports,Yes,PhD,Government,Poor,Yes
4810,Female,7.0,Low,50,70.0,Music,No,Bachelor,Private,Average,No
4811,Female,13.0,High,56,83.0,None,No,Master,Private,Good,Yes
4812,Female,19.0,High,90,26.0,Debate,No,Bachelor,Government,Average,Yes
4813,Female,9.0,Low,62,92.0,None,No,High School,Government,Good,Yes
4814,Male,12.0,High,69,9.0,Sports,No,PhD,Private,Poor,No
4815,Other,18.0,Medium,55,74.0,Sports,No,High School,Government,Good,Yes
4816,Male,1.0,Medium,79,19.0,Music,Yes,PhD,Government,Poor,No
4817,Other,4.0,Low,98,32.0,Music,No,High School,Government,Poor,No
4818,Female,13.0,Medium,55,100.0,Sports,Yes,PhD,Government,Good,No
4819,Female,7.0,High,83,,Music,Yes,Bachelor,Private,Poor,Yes
4820,Female,0.0,Medium,84,79.0,Sports,Yes,High School,Government,Poor,No
4821,Female,4.0,Medium,69,10.0,Music,No,PhD,Government,Good,Yes
4822,Other,10.0,Low,87,68.0,Debate,Yes,High School,Private,Poor,No
4823,Female,7.0,High,79,66.0,None,Yes,Bachelor,Government,Good,Yes
4824,Other,16.0,Medium,100,58.0,Music,No,PhD,Private,Good,Yes
4825,Female,9.0,High,82,65.0,None,Yes,High School,Government,Poor,No
4826,Male,13.0,Low,73,52.0,None,No,Bachelor,Private,Average,Yes
4827,Female,0.0,Medium,80,37.0,Debate,No,High School,Private,Excellent,Yes
4828,Other,4.0,High,65,9.0,Music,No,Bachelor,Government,Excellent,Yes
4829,Other,14.0,Medium,89,5.0,Music,No,PhD,Private,Excellent,Yes
4830,Male,9.0,Low,65,84.0,Music,Yes,Master,Private,Good,Yes
4831,Other,14.0,Low,76,94.0,None,Yes,Bachelor,Government,Poor,Yes
4832,Male,0.0,High,85,33.0,None,Yes,Bachelor,Private,Poor,Yes
4833,Female,10.0,Medium,71,48.0,None,No,High School,Government,Average,No
4834,Female,17.0,Medium,64,31.0,None,Yes,PhD,Private,Good,Yes
4835,Female,5.0,High,95,28.0,Debate,No,PhD,Government,Average,Yes
4836,Other,1.0,Low,50,64.0,Debate,Yes,High School,Government,Good,No
4837,Female,1.0,Low,77,32.0,Sports,No,High School,Government,Poor,No
4838,Female,16.0,Medium,82,16.0,Music,Yes,PhD,Private,Good,No
4839,Female,4.0,High,85,97.0,None,Yes,High School,Government,Poor,Yes
4840,Female,19.0,Medium,64,48.0,Sports,Yes,Master,Government,Excellent,No
4841,Female,13.0,Low,80,15.0,Debate,No,High School,Private,Poor,No
4842,Other,,Low,55,6.0,Sports,No,Master,Private,Average,No
4843,Other,3.0,Low,53,99.0,Sports,No,High School,Private,Excellent,Yes
4844,Other,8.0,Medium,69,12.0,None,No,Bachelor,Private,Excellent,No
