Job_Title,Experience_Years,Education_Level,Salary,Job_Type,Location,Company_Size,Age,Industry,Remote_Work,Skills,Performance_Rating
Teacher,8,PhD,74918.0,Part-time,Seattle,Enterprise,32,IT,Yes,SQL,1
Data Scientist,5,Bachelor,33601.0,Part-time,New York,Small,48,Manufacturing,No,Python,3
Teacher,18,High School,27711.0,Contract,Chicago,Medium,40,Healthcare,Yes,Data Analysis,2
Accountant,6,PhD,106900.0,Internship,San Francisco,Small,39,Manufacturing,Yes,Marketing,4
Accountant,15,Master,79430.0,Part-time,New York,Small,33,Education,No,Marketing,2
Sales Executive,4,Master,,Part-time,Remote,Enterprise,59,Healthcare,No,C++,5
Sales Executive,15,PhD,119242.0,Contract,Boston,Large,46,Manufacturing,Yes,Python,1
Accountant,0,Master,115146.0,Internship,New York,Medium,37,IT,No,Data Analysis,3
Marketing Manager,18,Bachelor,122605.0,Full-time,Seattle,Small,45,Manufacturing,No,Excel,1
Accountant,16,High School,23970.0,Contract,Chicago,Large,44,IT,Yes,Excel,2
Software Engineer,25,Bachelor,147917.0,Part-time,Boston,Large,61,Healthcare,No,Marketing,2
Software Engineer,21,PhD,89535.0,Internship,Seattle,Medium,46,IT,No,SQL,3
Marketing Manager,7,High School,106570.0,Part-time,Remote,Large,22,Healthcare,No,Python,3
Nurse,32,PhD,141315.0,Contract,New York,Small,59,Finance,Yes,C++,1
Data Scientist,1,PhD,56176.0,Contract,San Francisco,Enterprise,55,Retail,No,C++,4
Teacher,29,PhD,132111.0,Internship,Austin,Large,55,Healthcare,Yes,SQL,1
Teacher,19,Bachelor,61730.0,Contract,Seattle,Enterprise,61,Finance,Yes,Excel,2
Marketing Manager,17,High School,102168.0,Contract,Boston,Medium,19,Finance,Yes,Marketing,1
Software Engineer,9,High School,33385.0,Full-time,New York,Medium,62,Finance,No,SQL,5
Sales Executive,23,High School,143252.0,Part-time,Austin,Large,37,Finance,No,Excel,1
Teacher,3,Bachelor,25950.0,Full-time,Austin,Enterprise,60,Healthcare,Yes,Excel,1
Software Engineer,3,Master,121230.0,Full-time,New York,Small,64,IT,Yes,Data Analysis,5
Nurse,12,Bachelor,93511.0,Internship,Chicago,Enterprise,30,Finance,No,C++,2
Data Scientist,24,Bachelor,,Contract,New York,Large,43,Education,No,Excel,3
Nurse,12,PhD,106850.0,Part-time,Boston,Enterprise,52,Finance,Yes,SQL,1
Marketing Manager,17,High School,43398.0,Part-time,Remote,Enterprise,63,IT,No,Java,4
Accountant,23,High School,45277.0,Part-time,San Francisco,Medium,25,IT,Yes,,3
Accountant,1,Master,46761.0,Contract,Boston,Large,45,Retail,Yes,Excel,4
Accountant,32,Master,84435.0,Part-time,,Enterprise,58,Retail,No,SQL,1
Nurse,18,PhD,83944.0,Part-time,Austin,Large,32,Finance,No,C++,4
Teacher,8,High School,51533.0,Contract,San Francisco,Small,25,Finance,No,Python,3
Data Scientist,27,Master,92502.0,Internship,Seattle,Large,28,Manufacturing,Yes,C++,4
Accountant,34,Master,127437.0,Part-time,Austin,Small,46,Manufacturing,No,Data Analysis,4
Marketing Manager,9,High School,146794.0,Contract,Chicago,Large,22,Retail,No,Marketing,3
Marketing Manager,0,Bachelor,92123.0,Full-time,,Large,64,Finance,Yes,Python,3
Accountant,20,Master,42880.0,Contract,Seattle,Enterprise,64,Manufacturing,Yes,Python,3
Accountant,8,High School,90627.0,Full-time,Boston,Enterprise,24,Education,No,C++,3
Data Scientist,14,Master,61753.0,Contract,San Francisco,Small,35,Healthcare,No,SQL,5
Accountant,34,PhD,116666.0,Part-time,Seattle,Small,45,Retail,Yes,C++,1
Data Scientist,4,Master,102597.0,Internship,Chicago,Medium,29,Retail,Yes,,3
Marketing Manager,21,High School,107829.0,Internship,New York,Enterprise,29,IT,No,SQL,2
Accountant,22,Master,21561.0,Part-time,Seattle,Small,53,Finance,No,SQL,4
Nurse,6,PhD,73205.0,Full-time,Boston,Enterprise,46,Retail,Yes,Marketing,3
Sales Executive,22,PhD,126948.0,Contract,San Francisco,Large,28,Retail,No,Data Analysis,3
Nurse,24,Master,79810.0,Part-time,Seattle,Medium,23,Manufacturing,Yes,Data Analysis,1
Marketing Manager,26,Master,133089.0,Contract,New York,Enterprise,38,Education,Yes,SQL,3
Data Scientist,5,PhD,84482.0,Part-time,Boston,Enterprise,27,Finance,No,Marketing,5
Nurse,33,PhD,89192.0,Part-time,Seattle,Enterprise,49,Healthcare,No,Excel,2
Data Scientist,8,Bachelor,107154.0,Contract,San Francisco,Enterprise,64,Education,Yes,Marketing,2
Nurse,32,Bachelor,106066.0,Internship,New York,Small,50,Healthcare,Yes,Data Analysis,3
Nurse,5,PhD,107408.0,Internship,Chicago,Small,34,IT,Yes,SQL,1
Data Scientist,30,Master,142769.0,Full-time,Chicago,Medium,20,Retail,No,Excel,3
Teacher,33,High School,48330.0,Contract,,Large,60,Manufacturing,Yes,,4
Nurse,28,Master,36139.0,Full-time,Seattle,Large,35,Education,Yes,Java,2
Accountant,13,Master,148514.0,Part-time,San Francisco,Medium,27,Healthcare,Yes,C++,4
Sales Executive,14,Bachelor,52977.0,Full-time,Seattle,Large,58,Finance,No,SQL,5
Marketing Manager,7,Bachelor,24983.0,Part-time,New York,Small,56,IT,Yes,,2
Teacher,25,Bachelor,59909.0,Contract,Austin,Enterprise,60,IT,No,C++,2
Data Scientist,20,PhD,128422.0,Contract,San Francisco,Large,25,Retail,No,SQL,5
Teacher,27,PhD,84480.0,Contract,Seattle,Enterprise,51,Retail,Yes,Python,4
Software Engineer,3,Master,69029.0,Contract,San Francisco,Enterprise,54,Healthcare,Yes,C++,3
Software Engineer,15,Master,41329.0,Full-time,New York,Small,58,Healthcare,Yes,Data Analysis,1
Nurse,21,High School,142668.0,Part-time,Austin,Enterprise,50,IT,No,Java,4
Nurse,11,Master,56734.0,Internship,San Francisco,Large,27,Healthcare,Yes,SQL,5
Accountant,15,Master,62837.0,Contract,New York,Small,57,Retail,No,C++,5
Sales Executive,28,Bachelor,94354.0,Contract,Chicago,Medium,35,IT,No,Java,5
Marketing Manager,17,Bachelor,96454.0,Part-time,San Francisco,Small,42,IT,No,Python,2
Teacher,9,Bachelor,127954.0,Internship,Austin,Large,59,Finance,No,Marketing,3
Software Engineer,17,Bachelor,137512.0,Contract,Remote,Small,58,Finance,No,Data Analysis,2
Nurse,0,Bachelor,86786.0,Internship,,Large,53,Healthcare,No,SQL,2
Marketing Manager,20,High School,24758.0,Contract,Boston,Large,19,Healthcare,Yes,Excel,2
Teacher,0,High School,122667.0,Full-time,,Small,36,Retail,Yes,Excel,5
Nurse,14,High School,87699.0,Full-time,San Francisco,Large,27,Retail,No,Java,4
Nurse,3,Bachelor,128119.0,Internship,New York,Medium,20,Finance,No,Data Analysis,1
Software Engineer,19,PhD,120157.0,Part-time,Seattle,Large,36,IT,Yes,Marketing,1
Software Engineer,9,Bachelor,102673.0,Part-time,,Medium,43,Education,Yes,Excel,3
Nurse,22,Bachelor,,Full-time,Seattle,Medium,64,Manufacturing,Yes,Excel,3
Data Scientist,33,High School,41832.0,Part-time,Boston,Large,42,Manufacturing,Yes,SQL,5
Nurse,32,Bachelor,21868.0,Part-time,San Francisco,Enterprise,34,Education,No,Excel,1
Marketing Manager,33,High School,148039.0,Part-time,Austin,Medium,27,Healthcare,Yes,Data Analysis,4
Nurse,9,Bachelor,134869.0,Internship,Austin,Medium,63,Manufacturing,No,Data Analysis,5
Accountant,19,Master,70665.0,Internship,,Small,28,Manufacturing,No,,3
Sales Executive,0,PhD,133872.0,Part-time,Boston,Medium,28,Education,Yes,Java,5
Accountant,12,PhD,61862.0,Full-time,Boston,Medium,29,Education,Yes,Data Analysis,3
Accountant,0,High School,39728.0,Part-time,New York,Medium,57,Finance,No,C++,1
Data Scientist,4,Master,123542.0,Contract,San Francisco,Medium,25,IT,No,Excel,5
Data Scientist,15,PhD,113565.0,Full-time,San Francisco,Enterprise,41,Retail,No,SQL,2
Nurse,14,High School,59857.0,Internship,,Medium,31,Finance,No,C++,3
Accountant,27,Bachelor,,Contract,Seattle,Large,40,Manufacturing,Yes,Python,2
Data Scientist,30,Bachelor,108321.0,Part-time,New York,Enterprise,53,Retail,Yes,C++,3
Software Engineer,22,Master,148482.0,Part-time,Chicago,Medium,34,Finance,Yes,Excel,2
Nurse,16,PhD,38940.0,Full-time,Austin,Large,62,Finance,Yes,Java,1
Marketing Manager,33,Bachelor,,Full-time,Austin,Large,22,Education,Yes,Java,1
Sales Executive,12,High School,140786.0,Part-time,San Francisco,Enterprise,20,Retail,No,Data Analysis,4
Teacher,13,Bachelor,25280.0,Part-time,Remote,Enterprise,26,Finance,No,Java,4
Nurse,10,Bachelor,122548.0,Full-time,New York,Large,37,Education,Yes,Excel,4
Teacher,27,PhD,22164.0,Contract,Chicago,Enterprise,37,Healthcare,Yes,Python,5
Accountant,31,PhD,141289.0,Internship,Austin,Enterprise,36,Retail,No,Data Analysis,3
Sales Executive,34,High School,112724.0,Full-time,New York,Small,38,Finance,No,Marketing,5
Teacher,30,Master,133453.0,Contract,Chicago,Enterprise,33,Manufacturing,Yes,C++,4
Accountant,16,Master,149068.0,Part-time,Boston,Small,50,Healthcare,Yes,Data Analysis,3
Software Engineer,8,Bachelor,99624.0,Internship,San Francisco,Enterprise,22,Education,No,Java,5
Teacher,9,High School,38405.0,Contract,Seattle,Enterprise,41,Finance,Yes,Python,1
Sales Executive,7,Master,22821.0,Internship,Austin,Large,32,Manufacturing,Yes,SQL,3
Nurse,20,Master,75090.0,Internship,Austin,Small,43,Education,No,SQL,4
Accountant,12,Bachelor,42516.0,Internship,Chicago,Enterprise,61,Education,No,Python,1
Nurse,4,High School,30473.0,Contract,Seattle,Medium,42,Manufacturing,No,SQL,3
Sales Executive,5,Master,66454.0,Contract,Boston,Enterprise,45,Education,Yes,SQL,5
Data Scientist,29,PhD,62530.0,Part-time,New York,Large,50,Retail,No,Java,4
Accountant,30,PhD,124273.0,Internship,San Francisco,Large,63,Healthcare,Yes,Excel,5
Teacher,16,Bachelor,144852.0,Full-time,New York,Large,35,Healthcare,No,Excel,1
Accountant,10,Bachelor,97714.0,Full-time,Chicago,Small,35,IT,Yes,Excel,1
Nurse,19,Bachelor,145124.0,Full-time,Austin,Small,55,Finance,Yes,Excel,1
Software Engineer,8,Bachelor,124472.0,Contract,Boston,Small,50,Education,No,Python,3
Accountant,1,Master,112554.0,Part-time,Austin,Medium,44,Finance,Yes,,4
Teacher,0,High School,102633.0,Contract,New York,Small,32,Healthcare,Yes,Java,1
Data Scientist,3,Bachelor,99632.0,Internship,Boston,Large,61,Healthcare,No,Python,5
Marketing Manager,24,Bachelor,125507.0,Full-time,Remote,Small,30,Education,Yes,C++,4
Software Engineer,2,Master,89081.0,Contract,San Francisco,Small,51,Retail,No,C++,5
Data Scientist,8,Bachelor,44798.0,Full-time,Chicago,Enterprise,21,Manufacturing,Yes,SQL,5
Accountant,21,Bachelor,20863.0,Contract,San Francisco,Small,52,Education,No,Java,1
Nurse,22,High School,36148.0,Full-time,Chicago,Enterprise,36,Education,No,Marketing,4
Sales Executive,11,PhD,106545.0,Internship,San Francisco,Small,48,IT,Yes,,2
Nurse,9,Bachelor,74459.0,Full-time,Remote,Enterprise,42,Manufacturing,No,C++,3
Teacher,33,Master,103345.0,Internship,New York,Large,57,Retail,No,C++,2
Nurse,9,High School,104224.0,Internship,Seattle,Small,29,Finance,Yes,SQL,3
Software Engineer,29,Master,86189.0,Contract,Boston,Large,29,Manufacturing,No,Excel,4
Nurse,21,High School,144039.0,Contract,Chicago,Small,59,Retail,No,Excel,1
Teacher,5,High School,28129.0,Contract,New York,Medium,42,Education,No,Excel,4
Marketing Manager,1,Bachelor,111954.0,Internship,Austin,Medium,50,Education,No,Data Analysis,2
Accountant,29,Bachelor,43118.0,Part-time,Austin,Large,54,Education,Yes,C++,5
Sales Executive,1,Bachelor,,Part-time,San Francisco,Large,45,Education,No,,3
Accountant,31,PhD,47041.0,Internship,Austin,Medium,60,Education,No,SQL,3
Nurse,15,PhD,109379.0,Internship,Seattle,Medium,26,Manufacturing,No,Excel,2
Data Scientist,11,Master,41053.0,Contract,Chicago,Enterprise,31,Manufacturing,Yes,Excel,1
Accountant,0,Bachelor,116384.0,Contract,San Francisco,Small,20,Manufacturing,Yes,Java,4
Marketing Manager,7,PhD,123410.0,Contract,Chicago,Medium,22,Retail,No,Excel,2
Nurse,12,Bachelor,57204.0,Part-time,Chicago,Large,43,Education,No,Java,4
Sales Executive,14,PhD,,Part-time,Remote,Large,58,Healthcare,Yes,SQL,1
Teacher,7,PhD,62240.0,Internship,New York,Medium,35,Manufacturing,No,SQL,5
Marketing Manager,9,High School,121343.0,Part-time,Austin,Large,55,Healthcare,No,SQL,4
Nurse,4,Bachelor,146675.0,Contract,Boston,Small,38,IT,No,Java,1
Marketing Manager,18,Bachelor,113749.0,Contract,Chicago,Enterprise,56,Finance,No,C++,2
Accountant,10,PhD,81102.0,Contract,Seattle,Small,33,Manufacturing,Yes,C++,5
Sales Executive,19,Bachelor,28291.0,Contract,Remote,Enterprise,57,Healthcare,Yes,Data Analysis,5
Teacher,19,PhD,128582.0,Contract,Seattle,Enterprise,40,IT,Yes,Marketing,5
Nurse,20,Bachelor,36285.0,Full-time,Boston,Medium,46,Retail,Yes,Data Analysis,3
Software Engineer,17,High School,112422.0,Internship,Austin,Large,27,Finance,Yes,Marketing,1
Teacher,9,Bachelor,81589.0,Internship,Austin,Enterprise,22,Education,No,Data Analysis,4
Software Engineer,33,High School,33944.0,Part-time,San Francisco,Medium,28,Manufacturing,Yes,C++,2
Marketing Manager,25,Master,121041.0,Contract,San Francisco,Large,46,Manufacturing,No,Data Analysis,5
Data Scientist,29,Bachelor,108876.0,Full-time,San Francisco,Large,62,Education,Yes,C++,5
Teacher,8,Bachelor,115561.0,Contract,Austin,Enterprise,44,Retail,No,Excel,5
Marketing Manager,30,Bachelor,74391.0,Contract,Chicago,Large,51,Finance,Yes,SQL,1
Software Engineer,3,High School,21607.0,Part-time,New York,Small,31,Manufacturing,Yes,C++,2
Accountant,5,Bachelor,149242.0,Full-time,Boston,Large,58,Healthcare,No,Python,1
Accountant,13,Bachelor,22953.0,Full-time,Remote,Small,59,Finance,No,C++,2
Data Scientist,3,PhD,64941.0,Internship,Boston,Large,27,IT,No,Excel,4
Teacher,25,Master,91469.0,Contract,,Enterprise,59,Manufacturing,Yes,C++,3
Teacher,16,High School,96922.0,Full-time,San Francisco,Enterprise,28,Retail,Yes,Marketing,2
Teacher,18,PhD,81683.0,Internship,New York,Medium,28,Healthcare,No,Marketing,1
Marketing Manager,5,High School,133525.0,Full-time,Seattle,Small,52,Finance,Yes,Data Analysis,1
Sales Executive,28,PhD,90218.0,Contract,Austin,Small,36,Finance,No,SQL,1
Sales Executive,10,Master,133157.0,Internship,Seattle,Enterprise,41,Healthcare,Yes,Java,3
Data Scientist,15,PhD,129588.0,Full-time,San Francisco,Enterprise,18,IT,No,,2
Teacher,29,High School,141021.0,Part-time,Chicago,Enterprise,29,IT,No,,2
Marketing Manager,24,Bachelor,142080.0,Full-time,Remote,Small,64,Finance,Yes,Marketing,2
Accountant,10,Bachelor,31154.0,Contract,Remote,Medium,31,Education,No,Data Analysis,2
Software Engineer,6,Master,145542.0,Part-time,,Small,20,Healthcare,Yes,SQL,5
Marketing Manager,25,High School,29047.0,Full-time,New York,Enterprise,62,Manufacturing,Yes,Marketing,5
Sales Executive,21,High School,108529.0,Full-time,Remote,Medium,49,IT,Yes,SQL,1
Sales Executive,24,High School,95874.0,Internship,San Francisco,Large,33,Manufacturing,No,C++,5
Accountant,18,Master,34323.0,Contract,Boston,Large,55,IT,No,Python,2
Accountant,30,Bachelor,57693.0,Full-time,Chicago,Enterprise,27,IT,No,Java,2
Software Engineer,25,PhD,78730.0,Full-time,Chicago,Medium,34,Retail,Yes,Excel,5
Accountant,22,Master,109170.0,Full-time,Austin,Enterprise,57,Manufacturing,Yes,SQL,4
Data Scientist,12,PhD,46292.0,Contract,Austin,Small,21,Education,No,C++,1
Software Engineer,24,Bachelor,124087.0,Part-time,Boston,Small,32,IT,Yes,C++,3
Accountant,1,Master,65111.0,Contract,Chicago,Medium,50,Education,Yes,Data Analysis,1
Nurse,1,Bachelor,95453.0,Internship,Boston,Enterprise,56,Finance,Yes,Data Analysis,1
Marketing Manager,15,PhD,95681.0,Internship,Chicago,Enterprise,27,Finance,No,Python,1
Accountant,8,High School,115253.0,Contract,New York,Large,24,Retail,No,C++,5
Data Scientist,27,High School,59491.0,Full-time,San Francisco,Medium,50,Education,No,C++,1
Teacher,12,PhD,69336.0,Full-time,Austin,Enterprise,34,Healthcare,Yes,Python,2
Accountant,34,High School,36905.0,Part-time,New York,Small,29,Retail,Yes,Java,1
Sales Executive,12,PhD,50273.0,Contract,Remote,Enterprise,34,IT,No,C++,2
Sales Executive,30,Master,145191.0,Contract,San Francisco,Enterprise,64,Finance,No,SQL,5
Sales Executive,20,Master,135936.0,Full-time,Austin,Small,33,Finance,No,Excel,5
Teacher,31,Master,46234.0,Internship,Remote,Small,31,Healthcare,Yes,Excel,1
Sales Executive,33,High School,98885.0,Internship,Boston,Enterprise,20,Retail,No,Excel,2
Nurse,7,Bachelor,86538.0,Part-time,Remote,Small,61,Education,No,Marketing,2
Accountant,1,High School,124570.0,Part-time,New York,Large,47,Finance,No,Data Analysis,2
Sales Executive,31,High School,,Internship,Seattle,Large,63,IT,Yes,Marketing,2
Software Engineer,27,Bachelor,113339.0,Contract,Remote,Large,58,Healthcare,No,SQL,3
Teacher,0,Bachelor,141132.0,Part-time,Seattle,Small,52,Healthcare,Yes,Data Analysis,5
Nurse,9,Bachelor,,Full-time,Austin,Small,43,Manufacturing,No,C++,2
Software Engineer,3,Bachelor,148993.0,Contract,New York,Small,29,Healthcare,Yes,C++,3
Software Engineer,34,High School,31330.0,Full-time,Remote,Medium,48,IT,No,Data Analysis,3
Software Engineer,9,PhD,112040.0,Part-time,San Francisco,Small,34,Healthcare,No,Excel,5
Software Engineer,10,Master,100516.0,Internship,Remote,Large,54,Education,Yes,Python,4
Accountant,13,PhD,92553.0,Part-time,San Francisco,Large,25,Manufacturing,No,C++,1
Sales Executive,11,High School,61353.0,Internship,New York,Large,36,Education,No,Excel,5
Marketing Manager,16,Bachelor,36011.0,Contract,Seattle,Medium,43,Retail,No,SQL,4
Accountant,15,Master,103537.0,Part-time,New York,Enterprise,21,Retail,No,Excel,1
Accountant,34,Master,80985.0,Part-time,Seattle,Large,32,Education,Yes,Java,1
Nurse,1,PhD,37044.0,Part-time,Seattle,Medium,64,IT,Yes,,1
Nurse,10,High School,58292.0,Contract,Boston,Enterprise,31,Manufacturing,Yes,C++,3
Sales Executive,2,High School,142304.0,Full-time,Boston,Medium,47,Retail,Yes,Data Analysis,2
Marketing Manager,28,High School,25250.0,Full-time,San Francisco,Medium,59,Healthcare,Yes,C++,1
Nurse,17,Master,147044.0,Internship,Austin,Enterprise,41,Education,Yes,Python,2
Sales Executive,19,PhD,125816.0,Part-time,Chicago,Small,63,Finance,Yes,SQL,1
Sales Executive,13,Master,43289.0,Full-time,New York,Small,60,IT,Yes,Data Analysis,3
Data Scientist,33,Master,53087.0,Contract,Seattle,Large,51,IT,No,Data Analysis,1
Marketing Manager,30,Bachelor,95952.0,Part-time,New York,Enterprise,36,Education,No,Data Analysis,5
Nurse,17,PhD,110695.0,Internship,Austin,Large,20,Finance,Yes,SQL,4
Marketing Manager,29,Bachelor,56368.0,Full-time,Austin,Medium,21,IT,Yes,Python,1
Accountant,24,High School,140648.0,Contract,Chicago,Small,28,Manufacturing,Yes,SQL,4
Accountant,18,Master,90815.0,Contract,Remote,Large,30,Retail,No,Excel,4
Marketing Manager,7,PhD,110693.0,Internship,Chicago,Large,35,Manufacturing,Yes,SQL,3
Data Scientist,27,High School,81040.0,Full-time,Seattle,Small,36,Finance,Yes,Excel,4
Data Scientist,7,PhD,136455.0,Part-time,,Medium,61,Manufacturing,Yes,SQL,3
Marketing Manager,30,Master,78900.0,Contract,Remote,Large,50,Healthcare,Yes,C++,1
Nurse,2,PhD,35494.0,Internship,Chicago,Large,55,Retail,No,Excel,2
Teacher,2,High School,136486.0,Contract,Boston,Enterprise,20,Finance,Yes,Excel,3
Data Scientist,21,Bachelor,65166.0,Contract,Remote,Enterprise,52,Education,No,C++,4
Software Engineer,16,Master,111110.0,Full-time,Boston,Small,18,IT,No,Python,4
Accountant,16,Bachelor,45333.0,Full-time,Seattle,Small,52,Retail,No,Python,1
Marketing Manager,13,Master,53050.0,Part-time,San Francisco,Medium,53,Education,Yes,C++,3
Software Engineer,8,High School,117799.0,Contract,Boston,Medium,55,Finance,No,Marketing,1
Marketing Manager,29,Master,118075.0,Internship,Seattle,Large,56,Healthcare,Yes,Python,3
Sales Executive,20,Bachelor,99566.0,Contract,Chicago,Enterprise,42,IT,Yes,Excel,2
Accountant,11,Master,108257.0,Internship,New York,Medium,57,IT,Yes,Data Analysis,5
Accountant,31,High School,68070.0,Contract,Chicago,Large,30,Retail,Yes,Excel,1
Data Scientist,10,Master,25166.0,Internship,Austin,Large,21,Education,Yes,SQL,4
Data Scientist,19,Bachelor,27121.0,Contract,Chicago,Small,23,Finance,Yes,SQL,1
Software Engineer,34,High School,500000.0,Contract,San Francisco,Enterprise,28,Finance,Yes,Marketing,3
Sales Executive,10,Bachelor,76561.0,Part-time,Seattle,Large,18,Education,Yes,Excel,1
Marketing Manager,7,Master,116777.0,Full-time,Boston,Small,25,IT,No,Marketing,2
Sales Executive,3,PhD,101909.0,Full-time,Austin,Large,51,Education,Yes,Excel,3
Accountant,26,Bachelor,107409.0,Internship,Seattle,Enterprise,57,Manufacturing,No,Python,4
Software Engineer,29,Master,57664.0,Contract,Seattle,Large,26,Finance,Yes,SQL,4
Teacher,26,PhD,149926.0,Contract,Boston,Large,53,Education,No,C++,3
Software Engineer,20,PhD,134818.0,Full-time,Remote,Medium,56,IT,No,C++,2
Nurse,19,High School,21293.0,Internship,Chicago,Medium,59,Retail,Yes,Data Analysis,1
Software Engineer,3,PhD,42443.0,Part-time,New York,Small,54,Manufacturing,No,Marketing,5
